name,name_en,gov,adm_level,place_type,lat,lon
بلوك 17,Block 17,,,neighbourhood,29.9853049,30.9718812
بلوك 16,Block 16,,,neighbourhood,29.9857449,30.9714138
بلوك 15,Block 15,,,neighbourhood,29.9861399,30.9709967
كمبوند لافندى,Lavande Compound,,,neighbourhood,30.0007819,31.0241548
بلوك 5,Block 5,,,neighbourhood,29.9811109,30.9574386
بلوك 9,Block 9,,,neighbourhood,29.9827235,30.9555955
بلوك 19,Block 19,,,neighbourhood,29.9835542,30.9572371
بلوك 18,Block 18,,,neighbourhood,29.9825744,30.9580982
بلوك 4,Block 4,,,neighbourhood,29.9821133,30.9573845
بلوك 10,Block 10,,,neighbourhood,29.9814009,30.9566334
بلوك 17,Block 17,,,neighbourhood,29.9820706,30.9589173
بلوك 16,Block 16,,,neighbourhood,29.9827714,30.9599878
بلوك 6,Block 6,,,neighbourhood,29.9803192,30.9562722
بلوك 2,Block 2,,,neighbourhood,29.9837637,30.9556013
بلوك 1,Block 1,,,neighbourhood,29.9817009,30.9547041
بلوك 3,Block 3,,,neighbourhood,29.9830915,30.9565484
بلوك 12,Block 12,,,neighbourhood,29.9852967,30.9579912
بلوك 20,Block 20,,,neighbourhood,29.983668,30.9588965
بلوك 21,Block 21,,,neighbourhood,29.9832069,30.9595675
بلوك 11,Block 11,,,neighbourhood,29.9844951,30.956735
بلوك 13,Block 13,,,neighbourhood,29.9847758,30.9592275
بلوك 14,Block 14,,,neighbourhood,29.984205,30.9607565
بلوك 15,Block 15,,,neighbourhood,29.9834513,30.961025
بلوك 7,Block 7,,,neighbourhood,29.9901491,30.9617026
بلوك 14,Block 14,,,neighbourhood,29.9911921,30.961632
بلوك 13,Block 13,,,neighbourhood,29.9919062,30.96208
بلوك 12,Block 12,,,neighbourhood,29.9922312,30.9603364
بلوك 11,Block 11,,,neighbourhood,29.9913229,30.9583799
بلوك 17,Block 17,,,neighbourhood,29.9904528,30.9604011
بلوك 3,Block 3,,,neighbourhood,29.9936062,30.9605325
بلوك 9,Block 9,,,neighbourhood,29.989523,30.9590595
بلوك 1,Block 1,,,neighbourhood,29.9918839,30.9574931
بلوك 16,Block 16,,,neighbourhood,29.9909416,30.959276
بلوك 4,Block 4,,,neighbourhood,29.9927647,30.9626187
بلوك 6,Block 6,,,neighbourhood,29.991117,30.9628764
بلوك 10,Block 10,,,neighbourhood,29.9902851,30.9583972
بلوك 5,Block 5,,,neighbourhood,29.9917095,30.9637385
بلوك 2,Block 2,,,neighbourhood,29.992648,30.9586901
بلوك 8,Block 8,,,neighbourhood,29.9890486,30.9600426
بلوك 15,Block 15,,,neighbourhood,29.9914755,30.9604063
القرية السياحية 4,Tourist Village 4,,,neighbourhood,29.995353,30.9858763
منطقة س,Area O,,,neighbourhood,29.9550646,31.0995316
منطقة ص,Area R,,,neighbourhood,29.9504389,31.0991255
منطقة ع,Area P,,,neighbourhood,29.9522135,31.0923439
بلوك 17,Block 17,,,neighbourhood,29.975245,30.9849369
بلوك 16,Block 16,,,neighbourhood,29.9758366,30.984294
بلوك 15,Block 15,,,neighbourhood,29.976578,30.9833028
بلوك 11,Block 11,,,neighbourhood,29.9742987,30.9824042
بلوك 14,Block 14,,,neighbourhood,29.9760262,30.9818667
بلوك 12,Block 12,,,neighbourhood,29.9750321,30.983013
بلوك 13,Block 13,,,neighbourhood,29.975383,30.9835777
بلوك 18,Block 18,,,neighbourhood,29.9748013,30.9854012
بلوك 19,Block 19,,,neighbourhood,29.9743786,30.9858435
بلوك 20,Block 20,,,neighbourhood,29.9736479,30.9845816
بلوك 21,Block 21,,,neighbourhood,29.9742491,30.9840739
بلوك 5,Block 5,,,neighbourhood,29.9729944,30.983135
بلوك 6,Block 6,,,neighbourhood,29.9719752,30.9820273
بلوك 7,Block 7,,,neighbourhood,29.97148,30.9811028
بلوك 10,Block 10,,,neighbourhood,29.9731034,30.9803344
بلوك 3,Block 3,,,neighbourhood,29.9745767,30.9807717
بلوك 2,Block 2,,,neighbourhood,29.9737365,30.9794706
بلوك 1,Block 1,,,neighbourhood,29.9725969,30.9787959
بلوك 4,Block 4,,,neighbourhood,29.9736112,30.9817062
بلوك 8,Block 8,,,neighbourhood,29.9725169,30.9812898
بلوك 9,Block 9,,,neighbourhood,29.9717077,30.9800642
بلوك 20,Block 20,,,neighbourhood,29.9670157,30.9701861
بلوك 18,Block 18,,,neighbourhood,29.9662071,30.968457
بلوك 9,Block 9,,,neighbourhood,29.9668141,30.9673599
بلوك 8,Block 8,,,neighbourhood,29.9654226,30.9678394
بلوك 19,Block 19,,,neighbourhood,29.9670851,30.9689835
بلوك 21,Block 21,,,neighbourhood,29.9664908,30.9695002
بلوك 17,Block 17,,,neighbourhood,29.9649465,30.9695094
بلوك 4,Block 4,,,neighbourhood,29.9655561,30.973584
بلوك 16,Block 16,,,neighbourhood,29.9649811,30.97079
بلوك 6,Block 6,,,neighbourhood,29.9634901,30.9702623
بلوك 14,Block 14,,,neighbourhood,29.9662656,30.9728043
بلوك 2,Block 2,,,neighbourhood,29.9681194,30.9723245
بلوك 13,Block 13,,,neighbourhood,29.966544,30.9719567
بلوك 12,Block 12,,,neighbourhood,29.9680982,30.9715874
بلوك 22,Block 22,,,neighbourhood,29.9655323,30.9703106
بلوك 3,Block 3,,,neighbourhood,29.9670237,30.9732385
بلوك 15,Block 15,,,neighbourhood,29.9656341,30.9718162
بلوك 10,Block 10,,,neighbourhood,29.9680457,30.9690016
بلوك 7,Block 7,,,neighbourhood,29.9644533,30.9686891
بلوك 5,Block 5,,,neighbourhood,29.9645888,30.9721016
بلوك 1,Block 1,,,neighbourhood,29.9691979,30.9713895
بلوك 11,Block 11,,,neighbourhood,29.9688911,30.9703152
بلوك 8,Block 8,,,neighbourhood,29.9799971,30.9710089
بلوك 2,Block 2,,,neighbourhood,29.9818435,30.9689158
بلوك 4,Block 4,,,neighbourhood,29.9833176,30.9722277
بلوك 10,Block 10,,,neighbourhood,29.9799114,30.9696492
بلوك 11,Block 11,,,neighbourhood,29.9806296,30.9704577
بلوك 18,Block 18,,,neighbourhood,29.9849454,30.9725138
بلوك 18,Block 18,,,neighbourhood,29.9827978,30.9753733
بلوك 1,Block 1,,,neighbourhood,29.9807135,30.9689706
بلوك 19,Block 19,,,neighbourhood,29.9821756,30.9743517
بلوك 9,Block 9,,,neighbourhood,29.9791367,30.9704899
بلوك 7,Block 7,,,neighbourhood,29.9829675,30.9694736
بلوك 13,Block 13,,,neighbourhood,29.9817646,30.9702802
بلوك 21,Block 21,,,neighbourhood,29.9845267,30.9728455
بلوك 16,Block 16,,,neighbourhood,29.9839942,30.9738932
بلوك 6,Block 6,,,neighbourhood,29.9837131,30.9706002
بلوك 17,Block 17,,,neighbourhood,29.9832629,30.9746304
بلوك 12,Block 12,,,neighbourhood,29.9812968,30.9714854
بلوك 8,Block 8,,,neighbourhood,29.9822135,30.967955
بلوك 3,Block 3,,,neighbourhood,29.9831224,30.9706985
بلوك 14,Block 14,,,neighbourhood,29.9821958,30.9709369
بلوك 5,Block 5,,,neighbourhood,29.9823034,30.9727175
بلوك 19,Block 19,,,neighbourhood,29.984345,30.9715707
بلوك 20,Block 20,,,neighbourhood,29.9838943,30.9718723
بلوك 15,Block 15,,,neighbourhood,29.9832954,30.9733751
بلوك 6,Block 6,,,neighbourhood,29.9813857,30.9731583
بلوك 7,Block 7,,,neighbourhood,29.9806823,30.9720465
بلوك 18,Block 18,,,neighbourhood,29.9747419,30.9687493
بلوك 1,Block 1,,,neighbourhood,29.9714637,30.9626601
بلوك 14,Block 14,,,neighbourhood,29.9731581,30.9637773
بلوك 15,Block 15,,,neighbourhood,29.9766469,30.9649194
بلوك 8,Block 8,,,neighbourhood,29.9714071,30.9639058
بلوك 20,Block 20,,,neighbourhood,29.9737832,30.9657408
بلوك 22,Block 22,,,neighbourhood,29.9758661,30.9664652
بلوك 12,Block 12,,,neighbourhood,29.9742179,30.9637582
بلوك 13,Block 13,,,neighbourhood,29.9736427,30.9631156
بلوك 3,Block 3,,,neighbourhood,29.9749103,30.9622358
بلوك 24,Block 24,,,neighbourhood,29.9744595,30.967061
بلوك 4,Block 4,,,neighbourhood,29.9757749,30.963597
بلوك 9,Block 9,,,neighbourhood,29.9722869,30.9631482
بلوك 7,Block 7,,,neighbourhood,29.9720712,30.9652197
بلوك 19,Block 19,,,neighbourhood,29.9732413,30.9672006
بلوك 2,Block 2,,,neighbourhood,29.973432,30.9611349
بلوك 23,Block 23,,,neighbourhood,29.9753221,30.9669076
بلوك 6,Block 6,,,neighbourhood,29.9734635,30.9649566
بلوك 11,Block 11,,,neighbourhood,29.9746218,30.9631459
بلوك 5,Block 5,,,neighbourhood,29.9750475,30.9645653
بلوك 17,Block 17,,,neighbourhood,29.9763548,30.9674809
بلوك 16,Block 16,,,neighbourhood,29.9774075,30.9663398
بلوك 10,Block 10,,,neighbourhood,29.973441,30.9622751
بلوك 21,Block 21,,,neighbourhood,29.9753636,30.9653181
كمبوند بالم هيلز امتداد الجولف,Palm Hills Golf Extension Compound,,,neighbourhood,29.9951114,31.0355569
منطقة ن,Area N,,,neighbourhood,29.9572628,31.0956873
بلوك 5,Block 5,,,neighbourhood,29.9877886,30.96629
بلوك 16,Block 16,,,neighbourhood,29.9870888,30.9698972
بلوك 15,Block 15,,,neighbourhood,29.9876811,30.968935
بلوك 17,Block 17,,,neighbourhood,29.9866296,30.9686423
بلوك 3,Block 3,,,neighbourhood,29.9878588,30.9642507
بلوك 6,Block 6,,,neighbourhood,29.9866802,30.9672713
بلوك 1,Block 1,,,neighbourhood,29.9858626,30.964564
بلوك 13,Block 13,,,neighbourhood,29.9888943,30.9675958
بلوك 4,Block 4,,,neighbourhood,29.9885552,30.9653561
بلوك 14,Block 14,,,neighbourhood,29.9882064,30.9683206
بلوك 18,Block 18,,,neighbourhood,29.988081,30.9671515
بلوك 10,Block 10,,,neighbourhood,29.9868521,30.965436
بلوك 8,Block 8,,,neighbourhood,29.9851058,30.9654489
بلوك 7,Block 7,,,neighbourhood,29.9858111,30.9665527
بلوك 2,Block 2,,,neighbourhood,29.9869948,30.9636007
بلوك 9,Block 9,,,neighbourhood,29.9862899,30.9658985
بلوك 11,Block 11,,,neighbourhood,29.9873887,30.9649479
بلوك 12,Block 12,,,neighbourhood,29.9892916,30.9665531
بلوك 14,Block 14,,,neighbourhood,29.9699423,30.9738074
بلوك 11,Block 11,,,neighbourhood,29.9705795,30.9753453
بلوك 6,Block 6,,,neighbourhood,29.9687076,30.9749414
بلوك 5,Block 5,,,neighbourhood,29.9675939,30.9741806
بلوك 2,Block 2,,,neighbourhood,29.9701456,30.9767359
بلوك 7,Block 7,,,neighbourhood,29.9694038,30.976211
بلوك 3,Block 3,,,neighbourhood,29.9683337,30.9775036
بلوك 13,Block 13,,,neighbourhood,29.9692389,30.9734211
بلوك 8,Block 8,,,neighbourhood,29.968267,30.9758865
بلوك 9,Block 9,,,neighbourhood,29.9704452,30.9726977
بلوك 10,Block 10,,,neighbourhood,29.9712956,30.9740047
بلوك 12,Block 12,,,neighbourhood,29.9693108,30.9749791
بلوك 1,Block 1,,,neighbourhood,29.9716004,30.9754438
بلوك 4,Block 4,,,neighbourhood,29.9670026,30.9758302
كمبوند دارة جاردنز,Dara Gardens Compound,,,neighbourhood,30.0028548,30.9556505
القرية السياحية 6,Tourist Village 6,,,neighbourhood,30.0021172,30.9806487
المرحلة 2,Phase 2,,,neighbourhood,30.0201593,31.0213101
المرحلة 3,Phase 3,,,neighbourhood,30.0199147,31.0144296
المرحلة 1,Phase 1,,,neighbourhood,30.0260187,31.0236529
بلوك 3,Block 3,,,neighbourhood,29.9767941,30.9587768
بلوك 15,Block 15,,,neighbourhood,29.981781,30.9612629
بلوك 22,Block 22,,,neighbourhood,29.9807015,30.9623573
بلوك 21,Block 21,,,neighbourhood,29.9805777,30.9610099
بلوك 16,Block 16,,,neighbourhood,29.98216,30.9625045
بلوك 18,Block 18,,,neighbourhood,29.9800517,30.9639826
بلوك 1,Block 1,,,neighbourhood,29.9791384,30.9561055
بلوك 19,Block 19,,,neighbourhood,29.9792334,30.9627426
بلوك 17,Block 17,,,neighbourhood,29.9810322,30.9634795
بلوك 11,Block 11,,,neighbourhood,29.9781184,30.9582209
بلوك 5,Block 5,,,neighbourhood,29.9784874,30.961609
بلوك 14,Block 14,,,neighbourhood,29.9808458,30.9599407
بلوك 2,Block 2,,,neighbourhood,29.9776751,30.957309
بلوك 7,Block 7,,,neighbourhood,29.9800676,30.9593777
بلوك 13,Block 13,,,neighbourhood,29.9786589,30.96037
بلوك 8,Block 8,,,neighbourhood,29.9804978,30.9578855
بلوك 9,Block 9,,,neighbourhood,29.9793887,30.9583157
بلوك 10,Block 10,,,neighbourhood,29.979493,30.9569507
بلوك 12,Block 12,,,neighbourhood,29.9780984,30.9594289
بلوك 6,Block 6,,,neighbourhood,29.9793604,30.9609285
بلوك 20,Block 20,,,neighbourhood,29.9798371,30.961627
بلوك 4,Block 4,,,neighbourhood,29.9777847,30.9605197
بلوك 4,Block 4,,,neighbourhood,29.9766463,30.9781878
بلوك 5,Block 5,,,neighbourhood,29.9761971,30.9793286
بلوك 21,Block 21,,,neighbourhood,29.9782749,30.9784345
بلوك 18,Block 18,,,neighbourhood,29.9763557,30.980817
بلوك 17,Block 17,,,neighbourhood,29.9771852,30.9819758
بلوك 8,Block 8,,,neighbourhood,29.9754709,30.9780439
بلوك 3,Block 3,,,neighbourhood,29.9774514,30.9775267
بلوك 12,Block 12,,,neighbourhood,29.9758877,30.9773825
بلوك 11,Block 11,,,neighbourhood,29.9769169,30.9764997
بلوك 20,Block 20,,,neighbourhood,29.9776692,30.9789443
بلوك 19,Block 19,,,neighbourhood,29.9770376,30.9798682
بلوك 16,Block 16,,,neighbourhood,29.9780508,30.9814393
بلوك 22,Block 22,,,neighbourhood,29.9777272,30.980477
بلوك 15,Block 15,,,neighbourhood,29.979087,30.9799555
بلوك 14,Block 14,,,neighbourhood,29.9794047,30.9792133
بلوك 13,Block 13,,,neighbourhood,29.9786146,30.9779641
بلوك 2,Block 2,,,neighbourhood,29.9778333,30.9767382
بلوك 1,Block 1,,,neighbourhood,29.9769856,30.9754183
بلوك 10,Block 10,,,neighbourhood,29.9761674,30.9756387
بلوك 9,Block 9,,,neighbourhood,29.9752557,30.9764156
بلوك 7,Block 7,,,neighbourhood,29.9742293,30.9780665
بلوك 6,Block 6,,,neighbourhood,29.9753007,30.9799171
بلوك 13014,Block 13014,,,neighbourhood,29.903752,31.0757544
بلوك 13017,Block 13017,,,neighbourhood,29.901779,31.0752486
بلوك 13015,Block 13015,,,neighbourhood,29.9029404,31.0745029
بلوك 13018,Block 13018,,,neighbourhood,29.9012166,31.0730497
بلوك 13016,Block 13016,,,neighbourhood,29.9023583,31.0738778
بلوك 23,Block 23,,,neighbourhood,29.9705364,30.9697484
بلوك 18,Block 18,,,neighbourhood,29.9702064,30.9708137
بلوك 25,Block 25,,,neighbourhood,29.9719172,30.9693866
بلوك 22,Block 22,,,neighbourhood,29.9715221,30.968699
بلوك 24,Block 24,,,neighbourhood,29.9711594,30.9706664
بلوك 21,Block 21,,,neighbourhood,29.9711363,30.9679092
بلوك 20,Block 20,,,neighbourhood,29.9701269,30.9687739
بلوك 19,Block 19,,,neighbourhood,29.9694761,30.9696755
بلوك 17,Block 17,,,neighbourhood,29.9712266,30.9717852
بلوك 16,Block 16,,,neighbourhood,29.9724512,30.9708435
بلوك 15,Block 15,,,neighbourhood,29.9734545,30.9697895
بلوك 13,Block 13,,,neighbourhood,29.9721834,30.9675512
بلوك 11,Block 11,,,neighbourhood,29.9695465,30.9668436
بلوك 10,Block 10,,,neighbourhood,29.9687857,30.9670559
بلوك 8,Block 8,,,neighbourhood,29.9703923,30.9647751
بلوك 9,Block 9,,,neighbourhood,29.9691469,30.9658267
بلوك 12,Block 12,,,neighbourhood,29.9702246,30.9663002
بلوك 7,Block 7,,,neighbourhood,29.9714636,30.965628
بلوك 5,Block 5,,,neighbourhood,29.9698461,30.9679395
بلوك 4,Block 4,,,neighbourhood,29.9686686,30.9684464
بلوك 6,Block 6,,,neighbourhood,29.9712157,30.9669312
بلوك 3,Block 3,,,neighbourhood,29.9676474,30.9666512
بلوك 2,Block 2,,,neighbourhood,29.9685416,30.9651763
بلوك 1,Block 1,,,neighbourhood,29.9698325,30.9640688
بلوك 14,Block 14,,,neighbourhood,29.9729004,30.9686427
بلوك 5,Block 5,,,neighbourhood,30.0172628,30.9726671
بلوك 9,Block 9,,,neighbourhood,30.0160666,30.9719056
بلوك 10,Block 10,,,neighbourhood,30.0171979,30.9715963
بلوك 7,Block 7,,,neighbourhood,30.017405,30.9686403
بلوك 8,Block 8,,,neighbourhood,30.0159442,30.9695964
بلوك 4,Block 4,,,neighbourhood,30.0154262,30.9724376
بلوك 3,Block 3,,,neighbourhood,30.0145861,30.9702071
بلوك 2,Block 2,,,neighbourhood,30.0160215,30.9680039
بلوك 6,Block 6,,,neighbourhood,30.0183827,30.9698075
بلوك 1,Block 1,,,neighbourhood,30.0175865,30.967
بلوك 26,Block 26,,,neighbourhood,29.9864982,30.9552222
بلوك 21,Block 21,,,neighbourhood,29.984572,30.9540838
بلوك 13,Block 13,,,neighbourhood,29.9863324,30.9579221
بلوك 14,Block 14,,,neighbourhood,29.987532,30.9581787
بلوك 27,Block 27,,,neighbourhood,29.9862603,30.9542741
بلوك 2,Block 2,,,neighbourhood,29.9891628,30.9566548
بلوك 10,Block 10,,,neighbourhood,29.9840183,30.9545346
بلوك 16,Block 16,,,neighbourhood,29.9881113,30.9553961
بلوك 12,Block 12,,,neighbourhood,29.9856477,30.9570092
بلوك 20,Block 20,,,neighbourhood,29.9855341,30.9531921
بلوك 6,Block 6,,,neighbourhood,29.9884452,30.9531768
بلوك 7,Block 7,,,neighbourhood,29.9872258,30.9525368
بلوك 24,Block 24,,,neighbourhood,29.9863221,30.956231
بلوك 5,Block 5,,,neighbourhood,29.9896173,30.9538176
بلوك 3,Block 3,,,neighbourhood,29.9899681,30.9564092
بلوك 23,Block 23,,,neighbourhood,29.9856486,30.9555929
بلوك 19,Block 19,,,neighbourhood,29.9864886,30.9533466
بلوك 1,Block 1,,,neighbourhood,29.9885479,30.9575398
بلوك 11,Block 11,,,neighbourhood,29.9848667,30.9557857
بلوك 17,Block 17,,,neighbourhood,29.9885453,30.9545783
بلوك 9,Block 9,,,neighbourhood,29.9838972,30.9534224
بلوك 4,Block 4,,,neighbourhood,29.9908048,30.9558454
بلوك 25,Block 25,,,neighbourhood,29.987364,30.9561852
بلوك 18,Block 18,,,neighbourhood,29.987601,30.9535323
بلوك 22,Block 22,,,neighbourhood,29.9851489,30.9548342
بلوك 8,Block 8,,,neighbourhood,29.9843564,30.9526683
بلوك 15,Block 15,,,neighbourhood,29.988141,30.9563026
بلوك 21,Block 21,,,neighbourhood,30.0074631,30.9601431
بلوك 20,Block 20,,,neighbourhood,30.0075673,30.961603
بلوك 22,Block 22,,,neighbourhood,30.0071252,30.9594637
بلوك 18,Block 18,,,neighbourhood,30.0085544,30.9592867
بلوك 15,Block 15,,,neighbourhood,30.0061518,30.960776
بلوك 14,Block 14,,,neighbourhood,30.0078348,30.9627811
بلوك 19,Block 19,,,neighbourhood,30.008574,30.9616774
بلوك 16,Block 16,,,neighbourhood,30.0064166,30.9589737
بلوك 13009,Block 13009,,,neighbourhood,29.8996882,31.0801267
بلوك 13010,Block 13010,,,neighbourhood,29.9007954,31.0791958
بلوك 13013,Block 13013,,,neighbourhood,29.9020315,31.077192
بلوك 13011,Block 13011,,,neighbourhood,29.900171,31.077895
بلوك 13012,Block 13012,,,neighbourhood,29.9013147,31.0785034
بلوك 17,Block 17,,,neighbourhood,29.9795962,30.9767671
بلوك 7,Block 7,,,neighbourhood,29.9773942,30.9749778
بلوك 6,Block 6,,,neighbourhood,29.9782348,30.9762885
بلوك 5,Block 5,,,neighbourhood,29.9792802,30.9759234
بلوك 10,Block 10,,,neighbourhood,29.9783782,30.9752179
بلوك 12,Block 12,,,neighbourhood,29.9811748,30.9756184
بلوك 1,Block 1,,,neighbourhood,29.9794623,30.9722235
بلوك 8,Block 8,,,neighbourhood,29.9779018,30.9741453
بلوك 18,Block 18,,,neighbourhood,29.9804768,30.976025
بلوك 11,Block 11,,,neighbourhood,29.9789415,30.9747432
بلوك 14,Block 14,,,neighbourhood,29.9805876,30.9781378
بلوك 19,Block 19,,,neighbourhood,29.9803955,30.9770755
بلوك 16,Block 16,,,neighbourhood,29.9790542,30.9775963
